,Timestamp,High,Low,Open,Close,Volume
117,1513036800,16976.45,15875.0,16587.97,16349.99,9436.802411
118,1513123200,16546.0,14666.56,16349.99,16033.29,12416.328801
119,1513209600,16445.0,15450.0,16030.34,16334.98,11616.867151
120,1513296000,17991.0,16298.45,16334.98,17539.83,9181.273947
121,1513382400,19539.0,17190.01,17516.81,19102.66,4202.628709
122,1513468800,19798.68,18510.0,19120.19,18860.02,9177.183434
123,1513555200,19300.0,17029.98,18860.04,18856.25,10624.633071
124,1513641600,18950.0,16300.0,18856.25,17295.2,13210.74822
125,1513728000,17720.35,14777.66,17295.2,16488.98,13450.496693
126,1513814400,17309.5,14022.0,16480.52,15492.64,20324.2173
127,1513900800,15699.34,10961.0,15514.03,13326.61,36076.271175
128,1513987200,14950.0,12978.18,13326.61,13300.0,13141.538875
129,1514073600,13819.99,11640.0,13300.0,13500.0,28557.534988
130,1514160000,14300.0,12708.0,13500.0,13699.34,15748.207607
131,1514246400,16050.0,13533.0,13699.34,15689.01,15034.668104
132,1514332800,16498.05,14200.15,15709.98,15459.99,14959.864723
133,1514419200,15539.99,13150.0,15459.97,14182.11,21717.858014
134,1514505600,14981.0,13850.0,14199.14,14378.9,18072.008116
135,1514592000,14398.85,11750.0,14378.99,12440.01,19221.158039
136,1514678400,14050.11,12149.98,12345.1,13716.36,11768.989718
137,1514764800,13818.55,12750.0,13715.65,13380.0,8609.915844
138,1514851200,15473.49,12890.02,13382.16,14675.11,20078.092111
139,1514937600,15307.56,14150.0,14690.0,14919.51,15905.667639
140,1515024000,15280.0,13918.04,14919.51,15059.54,21329.649574
141,1515110400,17176.24,14600.0,15059.56,16960.39,23251.491125
142,1515196800,17143.13,16011.21,16960.39,17069.79,18571.457508
143,1515283200,17099.96,15610.0,17069.79,16150.03,12493.125558
144,1515369600,16322.3,12812.0,16218.85,14902.54,26600.609912
145,1515456000,15500.0,14011.05,14902.54,14400.0,14315.004253
146,1515542400,14955.66,13131.31,14401.0,14907.09,17411.001655
147,1515628800,14968.68,11400.0,14940.0,13238.78,33554.723751
148,1515715200,14109.78,12500.0,13238.76,13740.01,16417.162137
149,1515801600,14580.0,13706.15,13749.95,14210.0,12221.508528
150,1515888000,14339.5,12569.2,14210.0,13474.99,17017.894329
151,1515974400,14249.99,13147.79,13477.98,13539.93,14652.094705
152,1516060800,13542.93,9035.0,13500.0,10900.0,63401.169175
153,1516147200,11680.99,9037.94,10899.99,10988.79,72331.796646
154,1516233600,11878.82,10435.33,10972.59,10961.97,48464.434937
155,1516320000,11795.0,10360.0,10960.0,11474.98,34129.375421
156,1516406400,13099.0,11412.45,11474.98,12799.94,28768.857827
157,1516492800,12799.8,10965.0,12799.8,11530.0,41379.773426
158,1516579200,11926.35,9900.24,11530.0,10760.05,43752.606791
159,1516665600,11399.0,9905.0,10760.05,10799.18,37473.922552
160,1516752000,11570.48,10500.0,10799.14,11349.99,27158.587762
161,1516838400,11794.05,10950.21,11349.96,11175.27,20839.954183
162,1516924800,11643.0,10311.15,11184.7,11089.0,33056.87196
163,1517011200,11650.0,10842.69,11089.0,11491.0,18860.768345
164,1517097600,12244.0,11408.0,11499.98,11879.95,16887.339524
165,1517184000,11975.02,11139.55,11879.95,11251.0,14170.377538
166,1517270400,11308.42,9900.0,11250.11,10237.51,25554.372946
167,1517356800,10425.85,9700.0,10230.0,10285.1,18015.956805
168,1517443200,10335.0,8750.99,10285.1,9224.52,33564.764311
169,1517529600,9250.0,8010.02,9224.52,8873.03,49971.626975
170,1517616000,9473.01,8229.0,8873.03,9199.96,28725.000735
171,1517702400,9368.0,7930.0,9199.96,8184.81,32014.308449
172,1517788800,8382.8,6625.0,8179.99,6939.99,63403.182579
173,1517875200,7878.0,6000.01,6939.63,7652.14,100201.500307
174,1517961600,8476.0,7150.01,7655.02,7599.0,60778.460497
175,1518048000,7844.0,7572.09,7599.0,7784.02,1521.537318
176,1518134400,8738.0,7789.9,7789.9,8683.92,20482.910825
177,1518220800,9065.78,8120.0,8683.93,8533.98,49381.512653
178,1518307200,8549.0,7726.53,8533.99,8063.88,45025.187952
179,1518393600,8989.0,8053.0,8063.82,8903.0,41987.85049
180,1518480000,8950.0,8351.0,8903.0,8539.9,35454.972956
181,1518566400,9489.6,8533.0,8535.17,9449.99,40811.952867
182,1518652800,10219.5,9301.5,9449.98,10000.09,52427.596715
183,1518739200,10323.37,9666.0,10000.89,10159.98,38161.205974
184,1518825600,11075.07,10050.0,10156.07,11039.55,41882.108407
185,1518912000,11274.0,10080.0,11039.55,10383.43,61137.380728
186,1518998400,11250.0,10270.33,10375.01,11153.0,40831.417131
187,1519084800,11786.01,11100.59,11147.11,11200.99,48153.354288
188,1519171200,11304.03,10200.0,11195.07,10437.6,68113.818754
189,1519257600,10933.44,9679.0,10439.02,9811.04,67060.166483
190,1519344000,10435.0,9570.19,9815.55,10131.04,57202.70237
191,1519430400,10496.97,9352.0,10131.04,9694.51,40888.156299
192,1519516800,9847.0,9274.8,9694.51,9590.0,28373.517586
193,1519603200,10444.32,9350.0,9590.0,10324.0,34878.292756
194,1519689600,10870.0,10121.0,10321.0,10569.04,30705.385123
195,1519776000,11098.0,10300.0,10584.33,10326.76,30800.983782
196,1519862400,11060.41,10240.0,10325.64,10920.0,25092.55393
197,1519948800,11200.0,10770.0,10923.36,11039.0,23910.71009
198,1520035200,11544.0,11015.01,11038.99,11464.48,21287.15328
199,1520121600,11565.0,11050.02,11464.47,11515.0,17295.918653
200,1520208000,11710.0,11415.01,11515.0,11454.0,15144.231063
201,1520294400,11455.0,10555.48,11455.0,10716.48,29515.572363
202,1520380800,10899.0,9389.31,10716.48,9910.0,50647.67108
203,1520467200,10099.0,9060.0,9910.0,9271.64,41109.473226
204,1520553600,9410.0,8329.0,9267.07,9227.0,64112.291407
205,1520640000,9490.0,8667.07,9230.0,8770.22,37180.012857
206,1520726400,9740.0,8450.0,8770.22,9533.57,44325.973386
207,1520812800,9888.88,8780.0,9533.57,9131.34,42230.77793
208,1520899200,9474.0,8823.0,9131.34,9150.0,40191.409358
209,1520985600,9333.78,7900.28,9151.92,8170.0,49708.094108
210,1521072000,8430.0,7650.0,8184.01,8240.98,52291.022277
211,1521158400,8611.64,7900.0,8240.98,8260.0,38815.409893
212,1521244800,8348.62,7721.99,8260.0,7824.8,33110.206329
213,1521331200,8317.4,7322.0,7824.01,8189.99,59488.231711
214,1521417600,8705.23,8088.4,8189.0,8600.0,55297.084942
215,1521504000,9050.0,8280.0,8595.01,8909.98,44865.105835
216,1521590400,9177.01,8750.6,8909.96,8885.0,39972.405371
217,1521676800,9100.0,8465.1,8884.82,8722.9,40617.556809
218,1521763200,8909.0,8269.0,8720.0,8898.03,39991.007666
219,1521849600,8999.95,8491.0,8898.04,8546.86,35466.609572
220,1521936000,8669.85,8365.77,8531.25,8470.15,29001.769316
221,1522022400,8514.89,7831.0,8470.14,8134.23,44033.59566
222,1522108800,8215.94,7730.0,8134.22,7795.51,37427.64805
223,1522195200,8109.0,7728.0,7795.51,7949.3,26401.33167
224,1522281600,7975.0,6941.11,7949.3,7090.14,54620.915125
225,1522368000,7292.43,6600.1,7090.16,6840.23,65306.031976
226,1522454400,7223.36,6777.0,6840.24,6923.91,36868.539087
227,1522540800,7049.98,6430.0,6922.0,6813.01,44071.430463
228,1522627200,7125.0,6765.0,6813.01,7056.0,32123.560072
229,1522713600,7520.0,7011.01,7063.97,7405.21,37787.331811
230,1522800000,7427.52,6707.0,7405.21,6796.1,42227.183804
231,1522886400,6902.0,6566.69,6796.1,6770.76,39029.73146
232,1522972800,6850.0,6500.0,6770.0,6601.39,27455.01192
233,1523059200,7070.0,6586.28,6601.39,6895.8,32269.578267
234,1523145600,7109.13,6880.0,6895.81,7018.0,21427.673165
235,1523232000,7185.0,6611.0,7011.04,6782.72,34078.297206
236,1523318400,6890.0,6656.0,6781.55,6843.9,22326.728095
237,1523404800,6990.0,6787.0,6839.56,6953.79,23997.871177
238,1523491200,8012.23,6743.2,6953.78,7923.0,64861.595987
239,1523577600,8233.39,7732.0,7922.99,7877.41,55044.523148
240,1523664000,8186.0,7810.0,7877.48,7999.01,31621.286357
241,1523750400,8429.54,7999.02,8004.0,8355.0,27946.720444
242,1523836800,8419.0,7867.0,8355.07,8064.92,36664.069715
243,1523923200,8173.7,7825.4,8064.92,7885.02,32152.603567
244,1524009600,8236.43,7868.0,7890.96,8173.0,26969.04457
245,1524096000,8296.0,8080.0,8173.99,8278.0,27113.847464
246,1524182400,8930.0,8177.09,8273.84,8856.98,39795.337485
247,1524268800,9035.0,8565.0,8852.12,8915.31,40872.229909
248,1524355200,9020.67,8727.68,8915.31,8787.02,29458.25348
249,1524441600,8985.0,8745.0,8785.7,8934.01,25838.114709
250,1524528000,9731.01,8922.0,8934.0,9619.99,46268.790106
251,1524614400,9759.82,8730.0,9618.96,8869.99,81110.037589
252,1524700800,9307.48,8651.62,8869.99,9266.0,43300.304245
253,1524787200,9395.0,8889.0,9267.03,8915.35,37241.347036
254,1524873600,9427.48,8870.0,8915.35,9348.0,34759.62842
255,1524960000,9570.51,9163.74,9348.0,9419.0,38149.850035
256,1525046400,9458.64,9124.99,9417.04,9246.01,35002.033875
257,1525132800,9248.99,8800.49,9246.01,9071.48,41018.463633
258,1525219200,9268.0,8970.2,9071.48,9247.84,26123.543961
259,1525305600,9844.0,9168.4,9247.81,9750.0,38768.388288
260,1525392000,9830.04,9520.85,9750.0,9713.99,28681.588879
261,1525478400,10020.0,9682.0,9714.0,9864.0,24990.018345
262,1525564800,9970.0,9417.03,9863.99,9659.01,27690.351559
263,1525651200,9689.67,9181.0,9661.02,9365.0,33787.640012
264,1525737600,9475.7,9060.54,9365.0,9187.56,25533.831889
265,1525824000,9390.0,8965.0,9178.0,9310.0,25673.524899
266,1525910400,9395.12,8970.0,9310.0,9002.2,25055.063718
267,1525996800,9016.8,8341.0,9002.21,8400.0,48227.048061
268,1526083200,8646.88,8153.0,8405.94,8465.94,40241.32081
269,1526169600,8763.36,8298.0,8475.44,8679.71,25632.869362
270,1526256000,8879.99,8277.0,8679.71,8663.34,37389.666533
271,1526342400,8859.99,8401.3,8663.37,8462.0,28126.956136
272,1526428800,8488.0,8083.01,8462.0,8330.0,31130.718908
273,1526515200,8464.0,7979.0,8330.0,8041.46,25439.844799
274,1526601600,8273.21,7911.9,8038.82,8239.81,23476.158251
275,1526688000,8390.8,8095.73,8238.01,8233.49,17193.424276
276,1526774400,8609.0,8163.9,8233.49,8526.98,19957.057109
277,1526860800,8595.31,8305.0,8526.97,8381.24,21516.596486
278,1526947200,8400.18,7935.11,8386.89,7977.11,23710.902858
279,1527033600,8031.9,7425.0,7977.12,7501.95,42910.666774
280,1527120000,7730.73,7266.99,7501.95,7575.01,37845.446595
281,1527206400,7649.55,7308.15,7578.99,7457.0,26739.95664
282,1527292800,7620.0,7300.0,7456.99,7333.96,19464.086071
283,1527379200,7400.0,7231.11,7334.0,7338.99,18706.945515
284,1527465600,7437.0,7058.02,7338.99,7099.0,27219.438963
285,1527552000,7540.0,7032.95,7099.0,7461.29,39407.21183
286,1527638400,7569.0,7260.5,7467.98,7375.96,32041.583623
287,1527724800,7699.0,7327.51,7382.07,7485.01,30776.063102
288,1527811200,7608.55,7355.54,7485.01,7521.01,28259.124078
289,1527897600,7697.33,7437.0,7521.01,7640.03,26720.690219
290,1527984000,7786.69,7600.0,7636.81,7714.26,27505.158951
291,1528070400,7760.52,7446.5,7714.26,7487.0,32258.835115
292,1528156800,7679.49,7358.0,7487.0,7625.0,31722.973384
293,1528243200,7699.0,7467.05,7626.64,7658.84,27229.991898
294,1528329600,7765.0,7620.0,7658.79,7691.08,25062.227202
295,1528416000,7703.5,7531.0,7691.08,7603.44,23396.804671
296,1528502400,7683.98,7450.0,7603.44,7491.73,19339.885176
297,1528588800,7491.73,6622.81,7491.73,6764.99,52342.020032
298,1528675200,6922.0,6610.0,6765.0,6872.0,34552.162303
299,1528761600,6890.51,6435.0,6872.0,6530.0,36722.211191
300,1528848000,6627.6,6118.68,6530.0,6292.78,46185.5181
301,1528934400,6720.0,6260.0,6292.78,6635.98,44478.130837
302,1529020800,6666.66,6362.31,6638.67,6388.9,30018.329905
303,1529107200,6560.0,6320.86,6380.01,6483.98,22277.241147
304,1529193600,6589.03,6422.0,6482.5,6449.61,19847.247688
305,1529280000,6794.38,6380.0,6444.06,6712.46,31821.434995
306,1529366400,6841.74,6653.0,6711.39,6741.21,24311.421143
307,1529452800,6817.23,6551.81,6740.0,6761.51,26359.752452
308,1529539200,6795.0,6672.57,6763.21,6718.84,25428.854048
309,1529625600,6733.97,5918.94,6717.69,6045.0,52157.370833
310,1529712000,6260.0,6008.48,6045.92,6149.98,26622.788589
311,1529798400,6259.8,5750.0,6149.98,6136.97,47445.998955
312,1529884800,6350.0,6061.97,6137.95,6252.0,39164.515306
313,1529971200,6272.54,6035.0,6252.0,6070.78,19377.240484
314,1530057600,6190.43,5971.0,6065.89,6133.73,19225.671098
315,1530144000,6173.01,5827.0,6134.73,5853.98,30585.266026
316,1530230400,6300.0,5780.0,5851.01,6197.92,33911.287278
317,1530316800,6528.99,6186.03,6197.92,6390.07,37919.61284
318,1530403200,6441.06,6251.0,6391.08,6356.81,27562.965974
319,1530489600,6685.0,6271.62,6360.82,6615.29,36230.452264
320,1530576000,6679.35,6463.01,6615.29,6513.86,38657.781691
321,1530662400,6784.92,6441.11,6511.01,6586.98,23571.892777
322,1530748800,6712.0,6453.33,6585.53,6529.2,35071.972898
323,1530835200,6648.54,6425.0,6529.2,6609.78,29397.094748
324,1530921600,6818.16,6508.88,6609.79,6756.98,23973.876886
325,1531008000,6780.0,6667.44,6753.48,6712.1,24622.947794
326,1531094400,6802.06,6612.24,6712.1,6662.12,26732.40655
327,1531180800,6681.0,6263.0,6662.78,6296.91,38560.672702
328,1531267200,6406.0,6278.99,6296.91,6378.07,28715.498487
329,1531353600,6380.28,6070.0,6378.07,6250.57,31306.663348
330,1531440000,6350.0,6110.0,6251.4,6214.57,26375.325286
331,1531526400,6335.0,6178.0,6214.57,6251.99,17783.071999
332,1531612800,6395.0,6225.4,6250.9,6353.01,22979.211508
333,1531699200,6747.3,6330.4,6354.15,6723.35,36204.87708
334,1531785600,7468.99,6652.04,6723.33,7317.44,52105.423459
335,1531872000,7588.08,7225.38,7317.44,7381.9,59487.64345
336,1531958400,7576.28,7270.0,7381.88,7466.21,41218.256437
337,1532044800,7700.0,7273.0,7468.86,7337.53,46140.313447
338,1532131200,7458.47,7211.0,7337.47,7398.78,28886.490291
339,1532217600,7582.4,7335.5,7399.25,7394.79,30270.21844
340,1532304000,7833.0,7375.0,7394.78,7721.01,41646.346671
341,1532390400,8486.0,7696.0,7721.65,8397.24,60121.163749
342,1532476800,8491.77,8050.0,8397.24,8175.64,48257.649124
343,1532563200,8315.69,7850.06,8175.63,7920.0,43223.481682
344,1532649600,8285.0,7805.0,7920.0,8188.57,43671.005891
345,1532736000,8246.54,8067.0,8188.57,8225.04,26215.173839
346,1532822400,8294.51,8115.0,8225.04,8211.0,25531.226185
347,1532908800,8273.0,7866.0,8210.99,8173.92,39692.416542
348,1532995200,8180.0,7633.0,8171.4,7730.93,48296.915587
349,1533081600,7750.0,7430.0,7735.67,7604.58,42582.312932
350,1533168000,7709.46,7455.72,7600.08,7525.71,37665.696684
351,1533254400,7540.0,7282.44,7525.71,7418.78,44669.486047
352,1533340800,7494.81,6926.0,7412.27,7009.84,36288.42601
353,1533427200,7089.87,6882.29,7009.84,7024.19,32894.849782
354,1533513600,7160.0,6821.0,7024.19,6934.82,32760.191643
355,1533600000,7150.46,6670.0,6935.0,6720.06,45438.473501
356,1533686400,6721.54,6123.0,6720.63,6285.0,59550.536319
357,1533772800,6622.81,6178.6,6283.27,6529.79,51941.185111
358,1533859200,6575.88,6026.39,6529.79,6144.01,59034.974902
359,1533945600,6488.0,5971.0,6148.13,6232.35,47133.418555
360,1534032000,6472.3,6130.0,6222.55,6308.33,38567.770712
361,1534118400,6545.0,6145.04,6308.56,6246.35,53895.828783
362,1534204800,6250.33,5880.0,6248.25,6188.08,50186.745091
363,1534291200,6609.0,6172.11,6188.08,6267.16,68806.687026
364,1534377600,6480.0,6205.6,6265.27,6311.75,48515.254618
365,1534464000,6585.0,6285.4,6316.0,6584.49,57851.610803
366,1534550400,6620.0,6288.0,6579.04,6387.96,53742.322172
367,1534636800,6541.0,6300.0,6387.96,6477.53,45190.847994
368,1534723200,6530.0,6220.0,6477.53,6254.84,49435.55526
369,1534809600,6500.0,6235.08,6251.0,6480.0,41569.947408
370,1534896000,6882.54,6251.2,6479.98,6360.89,77909.391359
371,1534982400,6576.99,6342.28,6362.57,6525.01,40358.166825
372,1535068800,6725.0,6440.5,6525.0,6681.64,38305.675322
373,1535155200,6789.0,6650.61,6686.98,6733.64,19220.505929
374,1535241600,6775.27,6568.0,6733.64,6700.0,20107.297208
375,1535328000,6940.51,6646.5,6700.0,6908.64,37747.078747
376,1535414400,7135.0,6860.0,6907.26,7076.11,48352.917163
377,1535500800,7133.81,6912.34,7077.0,7031.22,43252.487392
378,1535587200,7063.63,6784.81,7033.21,6984.84,44716.77462
379,1535673600,7089.0,6888.0,6984.84,7011.21,40467.400638
380,1535760000,7275.0,7008.74,7011.21,7200.01,40323.414093
381,1535846400,7345.45,7127.0,7201.57,7302.01,39814.840352
382,1535932800,7338.28,7191.63,7302.0,7263.02,32396.018371
383,1536019200,7410.0,7227.17,7263.0,7359.06,35300.640518
384,1536105600,7397.3,6682.0,7359.05,6700.0,63715.256267
385,1536192000,6725.0,6265.0,6697.27,6516.01,60644.464227
386,1536278400,6544.0,6320.0,6516.84,6395.54,38906.28805
387,1536364800,6478.0,6111.0,6395.54,6185.05,38215.032171
388,1536451200,6441.0,6141.53,6185.06,6250.81,37053.92382
389,1536537600,6373.98,6221.0,6252.26,6312.0,32439.456432
390,1536624000,6404.0,6169.68,6311.99,6294.91,33104.88859
391,1536710400,6360.0,6192.37,6293.0,6338.62,31433.645939
392,1536796800,6535.0,6337.4,6338.62,6487.38,40465.063107
393,1536883200,6584.99,6385.62,6487.39,6476.63,37173.339277
394,1536969600,6565.45,6466.13,6476.63,6514.96,25243.656612
395,1537056000,6524.62,6370.0,6514.96,6505.0,27568.132897
396,1537142400,6533.84,6201.0,6500.08,6248.69,35987.254738
397,1537228800,6390.0,6224.98,6248.69,6336.45,32620.86667
398,1537315200,6517.7,6123.0,6336.39,6391.89,39044.080082
399,1537401600,6540.0,6325.0,6392.0,6492.0,25189.024728
400,1537488000,6784.86,6491.0,6492.0,6759.02,51779.343463
401,1537574400,6839.03,6627.0,6759.01,6723.05,29349.690667
402,1537660800,6788.23,6661.75,6723.05,6708.0,30286.229773
403,1537747200,6730.0,6557.0,6706.81,6581.39,35305.73991
404,1537833600,6584.01,6325.02,6581.42,6447.54,40301.029452
405,1537920000,6557.99,6379.7,6445.11,6465.12,33484.54207
406,1538006400,6750.0,6434.0,6467.84,6689.13,33087.428297
407,1538092800,6814.8,6540.88,6689.12,6634.58,42399.448523
408,1538179200,6636.0,6464.57,6634.58,6596.38,30255.9597
409,1538265600,6662.0,6533.0,6597.66,6626.57,27764.724519
410,1538352000,6667.09,6510.0,6626.57,6611.61,20621.506894
411,1538438400,6640.0,6494.0,6610.0,6525.79,28245.810088
412,1538524800,6549.0,6430.0,6525.79,6510.0,28451.969138
413,1538611200,6643.46,6505.09,6510.01,6593.79,20074.300818
414,1538697600,6697.0,6543.08,6591.69,6635.65,16096.552392
415,1538784000,6651.0,6566.77,6635.65,6594.27,10939.505391
416,1538870400,6640.0,6525.0,6596.44,6615.26,17406.831762
417,1538956800,6715.6,6587.0,6615.26,6673.01,23123.419541
418,1539043200,6685.38,6607.0,6673.01,6656.61,15354.779469
419,1539129600,6659.95,6530.0,6656.67,6631.0,15390.661444
420,1539216000,6633.92,6205.0,6630.21,6252.68,48712.400332
421,1539302400,6360.0,6209.0,6252.71,6298.01,29004.071419
422,1539388800,6345.0,6285.07,6298.0,6332.93,19098.070025
423,1539475200,6416.0,6308.0,6332.92,6339.34,15627.411314
